weight logl nH log(R_in*) T_p R_ratio
0.000000000000000000e+00 -1.328483963074812200e+06 2.792280364406711790e-01 6.843915807307243693e-01 2.059989595047087008e-01 2.351386079219497383e-01
0.000000000000000000e+00 -1.096451433633588953e+06 3.379092516343566999e-01 5.607813247939260615e-01 2.139872211852352768e-01 6.694683658996843922e-01
0.000000000000000000e+00 -1.030580743457019795e+06 9.973730377126130975e-01 6.628833334650009457e-01 2.219696949299410083e-01 9.793254585262415324e-01
0.000000000000000000e+00 -1.020913009855378303e+06 4.304000930797030611e-01 7.805363405105002483e-01 1.998299940153963616e-01 9.857907005475137208e-01
0.000000000000000000e+00 -9.253532223908561282e+05 1.013845090090483847e-01 1.511925641321381075e-01 2.366881328348501290e-01 9.519001387427716843e-01
0.000000000000000000e+00 -8.949681755677058827e+05 2.925695159463616024e-01 1.824636277647603277e-01 2.393105898322444025e-01 1.210354463733461783e-01
0.000000000000000000e+00 -7.108585745921849739e+05 8.819135862884172061e-01 4.771640512057786498e-01 2.277705519360692099e-01 7.229460397671233496e-01
0.000000000000000000e+00 -6.570636665097178193e+05 5.742916420415122847e-02 5.267426156790929737e-01 2.008883141781859782e-01 7.830652258552207590e-01
0.000000000000000000e+00 -5.501433088393860962e+05 1.667249062684117433e-03 6.624575098057109424e-01 1.872952125909488341e-01 5.271025393413801829e-01
0.000000000000000000e+00 -5.219522756442870595e+05 3.975190052104814464e-01 2.217279206764068977e-01 2.308808031721019116e-01 2.841026253495293474e-01
0.000000000000000000e+00 -4.827456459612754406e+05 4.231993699259096742e-01 2.955190154784474998e-01 2.247257246215297322e-01 5.095594199810485891e-01
0.000000000000000000e+00 -4.562694493176938850e+05 3.416467413934021202e-01 5.349002759475802726e-01 2.041780097581328279e-01 2.330817342745097331e-01
0.000000000000000000e+00 -4.397318677805031184e+05 1.063155108841862262e-01 5.240322147867149116e-02 2.335098633334119489e-01 9.352554500832739315e-01
0.000000000000000000e+00 -4.142887070564691094e+05 4.543636482525138520e-01 5.039858939719231712e-01 2.080887740383609019e-01 9.951779192395756590e-01
0.000000000000000000e+00 -4.107519812384840334e+05 2.714412033888380371e-01 1.757966873406383579e-01 2.275057871599779347e-01 2.346957234048664409e-01
0.000000000000000000e+00 -4.026694388960136566e+05 9.242167568237881214e-01 2.174298154090376078e-01 2.402882281287553878e-01 5.416887433088243275e-01
0.000000000000000000e+00 -4.016122620095775928e+05 8.824467933955530974e-01 7.964621957812023645e-01 1.984726084028054505e-01 2.824061604720683460e-01
0.000000000000000000e+00 -3.922994798844916513e+05 4.324779056031702318e-01 2.878980926488585723e-01 2.226529188589541075e-01 7.462974296271396302e-01
0.000000000000000000e+00 -3.815828440850744373e+05 1.724517252917636689e-01 3.917967629336255309e-01 2.071672718305380689e-01 3.507723517359225829e-01
0.000000000000000000e+00 -3.753325129399751313e+05 6.166836115330401880e-01 9.032173549284980840e-01 1.848497814590822630e-01 1.194407503683039273e-01
0.000000000000000000e+00 -3.499593783645745134e+05 1.608277746615742743e-01 1.409919803910768543e-01 2.246891398677969276e-01 4.197193678925277283e-01
0.000000000000000000e+00 -3.280855101896979031e+05 6.405514742038883602e-01 7.363567936152709548e-01 1.943766717397198418e-01 4.173460377453429571e-01
0.000000000000000000e+00 -2.806993594608489657e+05 1.861196156560930293e-01 3.811926205018272285e-01 2.043975199789482833e-01 2.855830944173001207e-01
0.000000000000000000e+00 -2.803665496384797152e+05 2.411858089526425220e-01 9.884082809845939899e-01 1.655542424542847391e-01 9.166643964169606251e-01
0.000000000000000000e+00 -2.132463807314838923e+05 4.006003008266050269e-01 1.578621682063549025e-01 2.234201929832315692e-01 1.577493275002896933e-01
0.000000000000000000e+00 -2.067417797905296029e+05 9.830057604095892021e-01 4.386897801120097640e-01 2.165387338051496524e-01 5.611816409750722823e-01
0.000000000000000000e+00 -2.056431619482965325e+05 3.548604531871133450e-01 5.735092675037145593e-01 1.922821540149870501e-01 4.998595710704867301e-01
0.000000000000000000e+00 -1.954600652995619166e+05 6.949241362470768291e-01 6.065910007992402209e-01 1.981218783577803899e-01 7.242256417137284963e-01
0.000000000000000000e+00 -1.720480883919798944e+05 1.220645413459660045e-01 2.714446050010136391e-01 2.042051762150055572e-01 8.437373463181290223e-01
0.000000000000000000e+00 -1.559119649978901725e+05 2.339384998433425844e-01 5.788275590689747618e-01 1.854588573996731604e-01 4.867068231375630827e-01
0.000000000000000000e+00 -1.427469555676856835e+05 8.837623240619677523e-01 1.792774786337577586e-01 2.282277204401060855e-01 7.318626250653581522e-01
0.000000000000000000e+00 -1.379565965194151795e+05 8.363275115747390576e-01 8.988712699508349946e-01 1.798331929400972529e-01 1.396930484995655419e-01
0.000000000000000000e+00 -1.310893682934241660e+05 3.176810992985865667e-01 9.309830762360594703e-01 1.639941659061280310e-01 7.216967755825476338e-01
0.000000000000000000e+00 -1.302788395545778621e+05 2.983264657742923376e-01 3.697518073412130457e-01 1.992790011617930901e-01 4.281274081366990281e-01
0.000000000000000000e+00 -1.245936564408122067e+05 7.793467357703180998e-01 1.369694794798896886e-01 2.273099703588250531e-01 7.616765232100218830e-01
0.000000000000000000e+00 -1.159515358040121791e+05 4.584981348168243320e-01 2.976036029943213146e-01 2.072631440843216710e-01 2.997986854161488468e-01
0.000000000000000000e+00 -1.012889543471470533e+05 7.625841716512662405e-01 4.602236417336776908e-01 2.021016436566885899e-01 3.476400982535183815e-01
0.000000000000000000e+00 -9.735767966308526229e+04 1.946677560626668413e-01 5.962921551708444401e-02 2.151431267354186883e-01 5.221594375660369991e-01
0.000000000000000000e+00 -9.327946415618983156e+04 4.295044762132160798e-01 7.331116465547288241e-01 1.758023952870058082e-01 7.069066777268175894e-01
0.000000000000000000e+00 -9.279102333782314963e+04 5.323151731233778383e-01 4.016855142267838907e-02 2.250460112987017203e-01 4.049819498482225555e-01
0.000000000000000000e+00 -6.810622262322204188e+04 2.181630442295253713e-01 1.159016345123289327e-01 2.075840714053016622e-01 1.515727940935491791e-01
0.000000000000000000e+00 -6.724161703195006703e+04 5.266385854117204834e-01 2.826705833260488854e-01 2.040290916898401807e-01 2.577880711920492729e-01
0.000000000000000000e+00 -4.648829513573543227e+04 2.172850627028810599e-02 9.757340157737296460e-01 1.441336527901087017e-01 4.532316942152256889e-01
0.000000000000000000e+00 -4.386815604168353457e+04 2.288923574817325335e-02 1.429220300971988378e-01 1.951054371384379760e-01 4.720172450547459597e-01
0.000000000000000000e+00 -4.170289279354720929e+04 5.262089781418977097e-02 2.451297240081237172e-01 1.885397074578766263e-01 5.953806520139663938e-01
0.000000000000000000e+00 -3.418382709434325807e+04 9.130134724448679684e-03 2.713444209779560801e-01 1.836174674570416609e-01 3.352270737505101961e-01
0.000000000000000000e+00 -3.399670167693699477e+04 5.856796216036377345e-01 6.122688130131492823e-02 2.136053245637157261e-01 7.977986873691333969e-03
0.000000000000000000e+00 -3.393694581890903646e+04 1.387838365553899500e-01 6.304818857329322901e-01 1.652985664896877704e-01 3.839064421501348079e-01
0.000000000000000000e+00 -3.124973489593644626e+04 2.405421907163082240e-01 4.198048290477632838e-01 1.801691193024101967e-01 7.087676074583930674e-01
0.000000000000000000e+00 -2.970874201759829521e+04 1.399977607936377932e-01 5.888850706796856516e-01 1.668500665387987469e-01 9.392003996307018987e-03
0.000000000000000000e+00 -2.824082740751526944e+04 9.257836986541807534e-01 3.906552807525490723e-01 1.975664039730081756e-01 4.457237948807611927e-01
0.000000000000000000e+00 -1.820230396957021003e+04 5.635352228797114726e-01 2.192486403986747545e-01 1.968804075120779151e-01 5.437754109112559187e-01
0.000000000000000000e+00 -1.764510047806456714e+04 1.980166491139294660e-01 9.776446093675394966e-01 5.399824251354468085e-02 8.417764056451997323e-01
0.000000000000000000e+00 -1.699020147622088916e+04 3.559204798012427506e-01 9.893223381663110994e-01 5.985824076339407718e-02 8.310211786081789231e-01
0.000000000000000000e+00 -1.673153714995964401e+04 4.687491150219024183e-01 3.415876956754371196e-02 2.061313466551216722e-01 3.392569613624167868e-01
0.000000000000000000e+00 -1.670880148367132279e+04 9.687659054604420561e-01 2.372756433193972114e-01 2.034166571593936101e-01 4.456524822911199779e-01
0.000000000000000000e+00 -1.646355733409105596e+04 4.170322252839290256e-01 8.180941913976405022e-01 1.576476791186073312e-01 1.403658158576311932e-01
0.000000000000000000e+00 -1.609632582277180336e+04 4.228869567419472064e-01 9.990014939668105942e-01 8.258341453584805425e-02 6.920993560568721170e-01
0.000000000000000000e+00 -1.585184909559914377e+04 5.147312895472081484e-01 5.496240010773556506e-02 2.053489184097592180e-01 5.666487288786389298e-01
0.000000000000000000e+00 -1.551718344479988082e+04 1.983823462348205391e-01 7.089950333536042537e-01 1.572174161008005333e-01 1.896908099303044049e-01
0.000000000000000000e+00 -1.420062503024001489e+04 2.893817260945918957e-01 9.032888443673874335e-01 8.850515051940499589e-02 6.845002247643980908e-01
0.000000000000000000e+00 -1.369264384304556370e+04 3.186243125543980481e-01 9.370843093145938552e-01 5.445090082812376053e-02 7.002411922623078544e-01
0.000000000000000000e+00 -1.367571311936570601e+04 5.288988320460994430e-01 8.722906326330743809e-01 7.466936757602948838e-02 8.460760527335405845e-01
0.000000000000000000e+00 -1.272771872351478305e+04 3.648820054825141490e-03 8.866483570931881220e-01 1.981917602503258102e-02 8.483637837619261157e-01
0.000000000000000000e+00 -1.252844423481790727e+04 1.457378372174900072e-02 9.568862911410319638e-01 5.310011764899424946e-02 4.380841216578754693e-01
0.000000000000000000e+00 -1.251346315806421808e+04 5.751113807156029711e-01 9.221590387757625518e-01 1.223796806849051233e-01 8.496868456126264180e-01
0.000000000000000000e+00 -1.248173185099092007e+04 4.733772837286247537e-01 7.781265692824089752e-01 1.004055445471372376e-01 8.692372331999146384e-01
0.000000000000000000e+00 -1.231300498965172847e+04 4.553126005165640811e-01 8.033406211247012818e-01 6.242330806260443232e-02 8.424687591068978909e-01
0.000000000000000000e+00 -1.225231473597257536e+04 1.588217574188521830e-02 7.179065904464438930e-01 7.896894028449252811e-02 7.071399453168095706e-01
0.000000000000000000e+00 -1.181792803659121637e+04 4.229211308899137878e-01 7.552279522283870117e-01 9.242916082367613750e-02 7.767078728303169477e-01
0.000000000000000000e+00 -1.178581204074748712e+04 5.014665526673791618e-01 7.834353571812648909e-01 1.548130125062654461e-01 9.111728835802572757e-01
0.000000000000000000e+00 -1.178235632993977379e+04 2.865903452346086899e-01 7.186425285183143385e-01 5.472015980713940131e-02 8.880913044274589829e-01
0.000000000000000000e+00 -1.169896033035483197e+04 7.370930849727952427e-03 8.035008908709799780e-01 2.241695359347661842e-02 8.055712311717350138e-01
0.000000000000000000e+00 -1.168264862629734489e+04 4.580199317389065383e-01 8.182003360822542870e-01 8.885833947259014209e-02 6.608300784926625093e-01
0.000000000000000000e+00 -1.166549212306565460e+04 5.733303370146750622e-01 8.702887149257535482e-01 6.750555513944678232e-02 6.340288643677224334e-01
0.000000000000000000e+00 -1.163903351687205213e+04 7.222357847466408520e-01 9.196167142664607441e-01 6.400893131328921903e-02 6.280349101170795700e-01
0.000000000000000000e+00 -1.141855950647214740e+04 9.475820340486007520e-01 9.013913081835234209e-01 6.665143648083626804e-02 7.184157755628984843e-01
0.000000000000000000e+00 -1.140725630883269696e+04 7.460794119044320549e-01 8.838926644853485337e-01 1.057456304908859224e-01 7.216141813905468938e-01
0.000000000000000000e+00 -1.132814338630050406e+04 8.553839734022972152e-01 8.609863418765543175e-01 1.133618775076299379e-01 8.513876739329657717e-01
0.000000000000000000e+00 -1.083284350037990771e+04 3.484391943779031608e-01 9.834267908050311480e-01 1.238715702020676268e-02 4.721181861386947176e-01
0.000000000000000000e+00 -1.081681623715749083e+04 3.154232771422849080e-01 5.531154041321445503e-01 9.325341849758495005e-02 9.179305453028722139e-01
0.000000000000000000e+00 -1.076031212717277049e+04 2.578473307934635583e-01 4.868778787948523368e-01 7.270195415056712740e-02 9.883882441961101550e-01
0.000000000000000000e+00 -1.068328072176381465e+04 8.494845982011921537e-01 7.784844848115916038e-01 6.491318207401564067e-02 6.847425875120735084e-01
0.000000000000000000e+00 -1.065528839237356260e+04 8.487238190151640271e-01 6.542934430148471536e-01 6.434527572572545928e-02 9.579387975940929500e-01
0.000000000000000000e+00 -1.058297412154972335e+04 4.132246203360074865e-01 7.908885429282788149e-01 7.474122660938165019e-02 4.632603102496121172e-01
0.000000000000000000e+00 -1.055997844529896247e+04 1.076545445032737192e-01 5.545331719628072698e-01 5.370898423586378811e-02 7.193490873574368560e-01
0.000000000000000000e+00 -1.054522455084593821e+04 8.275442070931762206e-01 9.493044222674896782e-01 8.734880285559898372e-02 4.360491375244225365e-01
0.000000000000000000e+00 -1.047292705433153787e+04 1.403267321244083821e-02 9.290739606611808643e-01 4.836994062627442137e-02 2.257198861254725575e-01
0.000000000000000000e+00 -1.046981835906512788e+04 4.061380757050583323e-01 7.815374459758531733e-01 2.167948283739495885e-02 6.261971505625929524e-01
0.000000000000000000e+00 -1.041140173166246132e+04 1.106392486190024282e-01 5.028492532768534806e-01 3.477037915908054444e-02 9.288539740062978778e-01
0.000000000000000000e+00 -1.039913595305702438e+04 3.740909088448440833e-02 5.963961010160155896e-01 1.313000817223219929e-02 9.390385032619595895e-01
0.000000000000000000e+00 -1.034002201339269777e+04 4.867054513776590818e-01 7.493777545841300292e-01 8.997205672035935020e-02 5.352772682861594022e-01
0.000000000000000000e+00 -1.030055568114402013e+04 6.387841672347497335e-01 9.729367802698515311e-01 4.124740765414725008e-02 2.831031116033960737e-01
0.000000000000000000e+00 -1.028267574142376725e+04 3.585419857168314905e-02 3.483271331199946363e-01 5.048969866570307552e-02 9.719088833445389541e-01
0.000000000000000000e+00 -1.027719328327768380e+04 2.433219091290734770e-01 5.445726143780664774e-01 4.216278029227404911e-02 6.838464922239222421e-01
0.000000000000000000e+00 -1.026847831554962067e+04 5.722295847814360403e-01 7.010059567434522299e-01 4.224711502238442939e-02 5.566318975705069061e-01
0.000000000000000000e+00 -1.019215460753531806e+04 8.410287587104907647e-01 6.131665995234074629e-01 3.146489573032018594e-02 9.397753835737097106e-01
0.000000000000000000e+00 -1.018451406512173344e+04 7.705955113660739597e-01 5.912967793938738170e-01 5.039528576180918318e-02 7.203089567875000654e-01
0.000000000000000000e+00 -1.016507882461314330e+04 5.486586284636963962e-01 7.468214727346003112e-01 5.254287627894282942e-02 3.743966239264470142e-01
0.000000000000000000e+00 -1.016354546229223888e+04 5.889450494235901612e-01 5.734016702810860178e-01 2.449647147370770384e-02 8.877323841211480770e-01
0.000000000000000000e+00 -1.013675545022398182e+04 3.725958946223359991e-01 5.674319903775189022e-01 7.405179354375568401e-02 5.172876558689515347e-01
0.000000000000000000e+00 -1.012703219225832072e+04 4.145722139495773284e-01 3.374630789064764214e-01 5.795753899634237261e-02 9.350070561839347594e-01
0.000000000000000000e+00 -1.012002042291910948e+04 1.814021306722395366e-01 4.064726017158226679e-01 2.662898677440128647e-02 8.978276164094678435e-01
0.000000000000000000e+00 -1.010313633378415216e+04 8.755730798699443707e-01 8.204506554506714178e-01 6.740233319261113021e-02 3.387598496037252938e-01
0.000000000000000000e+00 -1.009988170967721453e+04 1.481856916954108483e-01 3.356914802917226881e-01 5.775581179965971756e-02 7.096914916137659901e-01
0.000000000000000000e+00 -1.009977811686816312e+04 8.859273713401469852e-01 5.733044316568133292e-01 5.839806151752691132e-02 6.324564696851970869e-01
0.000000000000000000e+00 -1.009888813113980359e+04 1.437577625783537094e-01 2.919264359972775225e-01 4.046926378403514768e-02 9.464720290669874636e-01
0.000000000000000000e+00 -1.009823533834548653e+04 8.725029846198268935e-01 8.973531764692511681e-01 8.486058899465853678e-03 4.021813081172666005e-01
0.000000000000000000e+00 -1.008394181541230682e+04 3.306369079871587235e-01 5.738286960689588101e-01 3.100811558234950471e-02 4.820932068923405867e-01
0.000000000000000000e+00 -1.008163512188590903e+04 5.176447283529721499e-01 5.154990901032593387e-01 4.848852813413906393e-02 5.615874761762633671e-01
0.000000000000000000e+00 -1.007704583432730396e+04 9.717489385772312138e-01 6.255098148939419733e-01 5.404944946314593768e-02 5.545456049793184850e-01
0.000000000000000000e+00 -1.007388990788302544e+04 2.295177389383407096e-02 2.658669002121739622e-01 4.170379871415474948e-02 8.124221927135268917e-01
0.000000000000000000e+00 -1.007016352496642685e+04 5.408452197291252483e-01 3.703217879975010396e-01 5.325471068242815242e-02 7.986446953370485158e-01
0.000000000000000000e+00 -1.006910316290567062e+04 9.495270460123103051e-01 5.019749794697738743e-01 7.219231279662297052e-02 7.036915950193571856e-01
0.000000000000000000e+00 -1.006299685776390106e+04 4.128031797875260089e-01 8.055171761808272990e-01 5.604327421084753791e-02 2.189467249038795638e-01
0.000000000000000000e+00 -1.005522215222735758e+04 5.122999214011136893e-01 3.349504073375416668e-01 5.055709905217153910e-02 8.241336588906169602e-01
0.000000000000000000e+00 -1.005469763601544946e+04 1.719977329400379507e-02 5.947454056442880166e-02 4.121172143708229374e-02 4.113925393240447370e-02
0.000000000000000000e+00 -1.005255552894299581e+04 6.753241529459319548e-01 1.159688569907345590e-01 1.882978891639353058e-03 1.824037954419481800e-01
0.000000000000000000e+00 -1.005219960484526382e+04 9.378892740504675141e-01 4.816628115309279368e-01 4.532330370613635306e-02 7.801720749705597369e-01
0.000000000000000000e+00 -1.004611134648140251e+04 9.430366418311774135e-01 3.806174636954987589e-01 2.111032760235109773e-02 9.969099812833837060e-02
0.000000000000000000e+00 -1.004527324191338812e+04 5.644920727232398683e-01 1.840745573900197662e-01 1.182674351458512518e-02 1.694173789529132002e-01
0.000000000000000000e+00 -1.004209320046872199e+04 5.758643801294744957e-01 1.149000142795375545e-02 2.221701722342650509e-02 3.176966589166705379e-01
0.000000000000000000e+00 -1.004195861592016263e+04 2.931092311779210924e-01 3.365830573914490031e-01 1.949469609491183419e-02 9.928171247763474261e-01
0.000000000000000000e+00 -1.004144013100392112e+04 2.547214756707764094e-01 3.525986463319215058e-01 5.632512548841894784e-03 7.355654185883642171e-02
0.000000000000000000e+00 -1.003666632744991875e+04 7.607382778255203926e-01 2.240866634297633553e-02 5.426962650100941588e-02 3.176979652297550194e-01
0.000000000000000000e+00 -1.003381607065903700e+04 7.298479497282206463e-01 7.850959605250856788e-01 4.729818172999877834e-02 2.448989954803192370e-01
0.000000000000000000e+00 -1.003343206965866557e+04 4.186744152032088051e-01 1.858598364124205427e-01 1.391937576895374562e-03 2.970080070173477527e-01
0.000000000000000000e+00 -1.003324709827815059e+04 7.250372832518641175e-01 1.859090118869790587e-01 1.498101843470844852e-02 3.262482828813529911e-01
0.000000000000000000e+00 -1.003311138726011450e+04 7.145055189592287581e-01 1.467042788744488124e-02 6.291670986883879380e-03 6.913488520494446288e-01
0.000000000000000000e+00 -1.003204672882447085e+04 2.353682229244280499e-01 1.938317840078018772e-01 7.061895261497486143e-02 8.654146732795098274e-01
0.000000000000000000e+00 -1.003067103360736292e+04 7.455801489227290579e-01 3.306350419155722475e-01 4.375179866365852543e-02 9.199956115625599340e-01
0.000000000000000000e+00 -1.003004804293599227e+04 8.996569019965146019e-01 5.964041379592390779e-01 1.328011526802730380e-02 6.995475962095891731e-01
0.000000000000000000e+00 -1.002965490654540190e+04 8.164884730537035340e-01 4.758793476735027062e-01 2.853108184100539013e-02 1.307759774674972508e-01
0.000000000000000000e+00 -1.002893446004988982e+04 5.429906780525700638e-01 1.216953173755974671e-01 2.746183788541256554e-02 3.438686743397856294e-01
0.000000000000000000e+00 -1.002850279575735476e+04 8.524437286482258180e-01 1.336992966523171678e-01 1.796043333098618078e-02 4.999566317278029137e-01
0.000000000000000000e+00 -1.002765008053186648e+04 6.644676459842654426e-01 7.026853906229298952e-01 1.001054455355243622e-02 4.356369671777338137e-02
0.000000000000000000e+00 -1.002743914133041471e+04 8.210337797017605022e-01 4.603386584010715765e-02 5.201738408811662495e-03 9.589801727332756265e-01
0.000000000000000000e+00 -1.002611989877838096e+04 5.412283314299286552e-01 3.665854930474330420e-01 1.118841245804014228e-02 2.068336224455543659e-01
0.000000000000000000e+00 -1.002590498800276146e+04 7.264856222958188114e-01 1.496077885562335785e-01 1.386418038915127049e-02 4.969972834361923164e-01
0.000000000000000000e+00 -1.002576177308861406e+04 1.859569259081518267e-01 2.651648530121958336e-01 3.719187843595461729e-02 1.570340065189497203e-01
0.000000000000000000e+00 -1.002471286173803310e+04 5.100987496780211572e-01 5.173361065234916012e-03 2.543880895529215813e-02 5.724961994972899149e-01
0.000000000000000000e+00 -1.002428433212799791e+04 5.228843724892888734e-01 5.363678739999794276e-01 6.301439367915984135e-02 4.050286000936139663e-01
0.000000000000000000e+00 -1.002417551188414109e+04 2.371750849932410254e-01 4.400229334331301478e-01 3.243225002239280563e-03 7.403479148993695746e-01
0.000000000000000000e+00 -1.002369586263762903e+04 1.635046405755935517e-02 3.719032166926939942e-01 4.369902650201840100e-02 4.230664015687281010e-01
0.000000000000000000e+00 -1.002355298865000259e+04 1.918543574778545091e-01 1.884264069218799520e-01 1.868172211282592698e-02 2.733268009193566828e-01
0.000000000000000000e+00 -1.002349527400768784e+04 9.967056529540930798e-01 4.620010403333885129e-02 3.511996654560878284e-02 7.115479707280980559e-01
0.000000000000000000e+00 -1.002282174431025123e+04 8.771841373811182230e-01 1.860441347667757261e-01 6.019463676975866928e-02 3.114291951658624269e-01
0.000000000000000000e+00 -1.002251655145450422e+04 6.025263815873688200e-01 2.511194306768605999e-01 8.250625994957316856e-02 9.836554232966113753e-01
0.000000000000000000e+00 -1.002139058611316068e+04 3.450238168435919572e-01 2.419729714958807065e-02 3.260951437950232457e-02 4.777060017837704287e-01
0.000000000000000000e+00 -1.002123846319566655e+04 9.205139311936509916e-01 1.136743780588960195e-01 5.203364865804149808e-02 4.774057439081932364e-01
0.000000000000000000e+00 -1.002050418241162151e+04 4.089134123777652396e-01 1.799040743298596645e-01 4.820311833678747604e-02 2.698443927702747214e-01
0.000000000000000000e+00 -1.002014117507980154e+04 1.478122331615195906e-01 5.753611046686146757e-01 5.377968186377923843e-03 7.552516376657791852e-02
0.000000000000000000e+00 -1.002005756063803346e+04 8.275947734043103132e-01 6.716233576410879369e-02 1.895291596846404580e-02 8.602752477827786404e-01
0.000000000000000000e+00 -1.001897977380156408e+04 7.744511909809216332e-01 4.561808500236814723e-01 4.248534113582536076e-02 5.683770565566709232e-01
0.000000000000000000e+00 -1.001894613171475976e+04 8.329749284753233951e-01 3.734187017127488240e-01 7.240805849807496752e-02 7.244467861796496377e-01
0.000000000000000000e+00 -1.001752177277706323e+04 9.099418312722307167e-01 2.759059013474431943e-01 1.740839051854770059e-02 5.060938654479603116e-01
0.000000000000000000e+00 -1.001740451710397065e+04 7.159542740545491446e-01 3.963344303043302430e-01 3.232595157383988393e-02 2.459376285353099822e-01
0.000000000000000000e+00 -1.001729533946987613e+04 3.093675568327086678e-01 4.295049455033047581e-01 5.463305966850606765e-02 4.180399349787191632e-01
0.000000000000000000e+00 -1.001690237658833939e+04 3.250950481598733344e-01 2.312747952672760121e-01 1.439319191063714864e-02 3.656089281920857914e-01
0.000000000000000000e+00 -1.001661430042420761e+04 7.507275531948442993e-01 4.913646435646883415e-01 1.940143552294326668e-03 9.942639185106714184e-01
0.000000000000000000e+00 -1.001343144018252860e+04 5.733604348402444595e-01 4.283055088275550260e-01 3.282107377975029827e-02 2.271779331326031492e-01
0.000000000000000000e+00 -1.001309481199856418e+04 4.519951367872533377e-01 6.230072497955206900e-01 3.115454194653866082e-03 3.768315651740394845e-01
0.000000000000000000e+00 -1.001290084919580841e+04 8.145816784004591415e-01 1.893311444527275844e-01 9.406201449238205115e-03 9.596064233171817115e-01
0.000000000000000000e+00 -1.001265717409789431e+04 8.430490058128210507e-01 5.110357064851837050e-01 6.615451639687131014e-03 7.822764178106588195e-01
0.000000000000000000e+00 -1.001231450652597232e+04 4.372013353507550049e-01 3.277655220253783419e-01 3.843381449581972920e-02 2.703946216565261684e-01
0.000000000000000000e+00 -1.001154545783940921e+04 7.000676082519213805e-01 9.498389763684801368e-01 4.058526807886320142e-04 1.450680620438713486e-01
0.000000000000000000e+00 -1.001148858248583565e+04 4.966212871300381693e-01 5.737963368735210512e-01 1.640129115285937633e-02 3.610223606383613504e-01
0.000000000000000000e+00 -1.001133203547210724e+04 1.129515144795084636e-01 2.060380372873239496e-01 4.549338652193757326e-03 4.937206259499780092e-01
0.000000000000000000e+00 -1.001099515575037549e+04 9.825610339703803042e-01 3.657198548635209878e-02 8.720523413030911719e-02 1.932142874428300905e-01
0.000000000000000000e+00 -1.001066582515521804e+04 6.806394993753147604e-01 8.650635707704178445e-01 2.936268297562660834e-02 1.375935078233133657e-01
0.000000000000000000e+00 -1.000941564538885541e+04 9.005689954560682775e-01 4.371216421978491029e-01 7.194610057297157191e-03 9.835801281908133076e-01
0.000000000000000000e+00 -1.000835157723105658e+04 2.786924378665545099e-01 4.637228018470170854e-01 5.035687053357440490e-03 4.561712486033620007e-01
0.000000000000000000e+00 -1.000690810441994108e+04 8.333882553617159017e-01 2.992158159222796376e-01 1.179088222333135594e-02 9.739441445035578182e-01
0.000000000000000000e+00 -1.000683654652066798e+04 3.771874447247121065e-01 3.350267532475136312e-01 3.678220328265502381e-02 3.375146946249665270e-01
0.000000000000000000e+00 -1.000643753569423643e+04 4.757133096403365347e-01 4.923458539384494292e-01 2.544636705945513278e-03 4.468838799241153792e-01
0.000000000000000000e+00 -1.000637017325361194e+04 3.641273487089209393e-01 1.689396499393762685e-01 2.441228891318414362e-02 7.314927091572680506e-01
0.000000000000000000e+00 -1.000636726656314931e+04 4.243968017214819755e-01 3.052495478276818774e-01 1.409988573963638636e-02 6.481029004893262835e-01
0.000000000000000000e+00 -1.000635882685410434e+04 9.960991498579644388e-01 2.816105058316376031e-01 3.347498475106158722e-02 8.301977858572862079e-01
0.000000000000000000e+00 -1.000632877654298500e+04 9.970336394189804885e-02 2.592629835504391966e-01 1.189920125240206961e-02 5.300307513640979407e-01
0.000000000000000000e+00 -1.000599280787842326e+04 7.834501646630870342e-01 2.305115580890857441e-01 3.959079250286057228e-02 7.205006395994399959e-01
0.000000000000000000e+00 -1.000564353603923519e+04 1.003846271647557131e-02 8.421085944208916985e-02 4.844199604930288228e-02 6.958849299254085130e-01
0.000000000000000000e+00 -1.000553707600141570e+04 4.295446592288696408e-01 1.296289049641192737e-01 4.516235680532032504e-02 6.265214058484577242e-01
0.000000000000000000e+00 -1.000527194734697514e+04 5.992816214561829113e-01 8.053605422306642225e-02 4.713261864930173850e-02 9.058934044886470804e-01
0.000000000000000000e+00 -1.000526614310478362e+04 9.586757117755820845e-01 2.893204040254683251e-01 5.704963376825111787e-02 7.299783882973168714e-01
0.000000000000000000e+00 -1.000463006945571578e+04 6.651372105632503695e-01 6.992698100157695995e-01 4.794772379216705183e-02 1.971090672750471784e-01
0.000000000000000000e+00 -1.000438160426600189e+04 2.486749207685813312e-01 2.135104965749038408e-01 4.856092991951344029e-02 3.826479639578038716e-01
0.000000000000000000e+00 -1.000392245097544765e+04 9.906851426079871237e-01 3.503475265307188780e-01 6.095579095400760483e-02 6.342209515970012035e-01
0.000000000000000000e+00 -1.000269142412890869e+04 6.094728410127689955e-01 3.093060432721204123e-01 5.370955632847207450e-02 4.937676079604049750e-01
0.000000000000000000e+00 -1.000027459401556371e+04 4.300069759801032898e-01 3.052194698739675305e-01 6.163301851528735220e-02 2.331773676023437547e-01
0.000000000000000000e+00 -9.998802946259618693e+03 7.758289904812852855e-01 1.480589657942773529e-01 6.878464879111489960e-02 5.162009817400707856e-01
0.000000000000000000e+00 -9.998377149671585357e+03 9.723782859389856759e-01 2.778980624421686363e-01 6.519136256929203288e-02 5.623025574424616035e-01
